"epoch","outcome_accuracy","outcome_auprc","outcome_auroc","outcome_cost","outcome_f_measure","outcome_weighted_accuracy","part","step","time"
1.0,0.5989304812834224,0.6545305359224017,0.641826923076923,14332.954947249655,0.5959726903465561,0.5517241379310345,"val",418.0,"2022-08-08 18:15:10.356041"
1.0,0.5614973262032086,0.6522112026579391,0.6271749084249083,15365.602292727686,0.5569232547387887,0.5027223230490018,"val",419.0,"2022-08-08 18:15:10.600637"
1.0,0.5614973262032086,0.5975372774289835,0.5930631868131866,14091.1837604102,0.5611836080586081,0.5535390199637024,"val",420.0,"2022-08-08 18:15:10.643887"
1.0,0.5935828877005348,0.6133872285691351,0.6335851648351648,13112.544864841708,0.5935712651567147,0.6007259528130672,"val",421.0,"2022-08-08 18:15:10.686166"
1.0,0.6417112299465241,0.6318480383000571,0.6458333333333333,12573.237885677807,0.6413419975381445,0.631578947368421,"val",422.0,"2022-08-08 18:15:10.725388"
1.0,0.5721925133689839,0.631198360933106,0.6290064102564102,13877.280017094692,0.5718864468864469,0.5644283121597096,"val",423.0,"2022-08-08 18:15:10.765377"
1.0,0.5775401069518716,0.6009034295435647,0.6063988095238095,14390.759535228188,0.5757932519741564,0.5444646098003629,"val",424.0,"2022-08-08 18:15:10.821540"
1.0,0.5614973262032086,0.6175202791110945,0.6138965201465201,14441.231330672857,0.5604792478789269,0.5390199637023594,"val",425.0,"2022-08-08 18:15:10.878065"
1.0,0.5935828877005348,0.6449592343799196,0.6534455128205129,13799.520100726333,0.5926393029121761,0.5716878402903811,"val",426.0,"2022-08-08 18:15:10.929769"
1.0,0.5882352941176471,0.6139370804650477,0.6201350732600732,13817.8001188596,0.5874803036814209,0.5698729582577132,"val",427.0,"2022-08-08 18:15:10.979873"
1.0,0.5935828877005348,0.6278916833878607,0.6141826923076923,14161.424761362416,0.5916091954022988,0.5571687840290381,"val",428.0,"2022-08-08 18:15:11.049086"
1.0,0.5614973262032086,0.6214742950410542,0.6086309523809523,14441.231330672857,0.5604792478789269,0.5390199637023594,"val",429.0,"2022-08-08 18:15:11.118632"
1.0,0.5828877005347594,0.6243927548805435,0.6172733516483517,14375.328504677924,0.5808620689655173,0.5462794918330308,"val",430.0,"2022-08-08 18:15:11.182508"
1.0,0.5882352941176471,0.6299936085211226,0.6252289377289375,14176.85579191268,0.5865326633165829,0.5553539019963702,"val",431.0,"2022-08-08 18:15:11.243932"
1.0,0.5721925133689839,0.644795748063702,0.6296359890109888,14589.232247993432,0.5701149425287356,0.5353901996370236,"val",432.0,"2022-08-08 18:15:11.394628"
1.0,0.5989304812834224,0.6555037930648668,0.6376488095238095,14146.659143172448,0.5966698300405487,0.558983666061706,"val",433.0,"2022-08-08 18:15:11.542910"
1.0,0.5561497326203209,0.6494364964751418,0.6318681318681317,14284.46783220187,0.5556923253084476,0.5444646098003629,"val",434.0,"2022-08-08 18:15:11.674803"
1.0,0.5721925133689839,0.6331706930891308,0.6183035714285714,14050.744070249299,0.5715922107674685,0.5571687840290381,"val",435.0,"2022-08-08 18:15:11.807425"
1.0,0.5775401069518716,0.6351046187084832,0.618131868131868,14760.76243388067,0.574424567165039,0.52994555353902,"val",436.0,"2022-08-08 18:15:12.089595"
1.0,0.5935828877005348,0.6304142503554888,0.6168727106227105,14161.424761362416,0.5916091954022988,0.5571687840290381,"val",437.0,"2022-08-08 18:15:12.368206"
1.0,0.5775401069518716,0.6372322739885741,0.6243131868131868,14574.466629803464,0.5751588876427113,0.5372050816696915,"val",438.0,"2022-08-08 18:15:12.616368"
1.0,0.5668449197860963,0.6333538869646838,0.6141254578754578,14423.692103560501,0.5656026843327884,0.5408348457350273,"val",439.0,"2022-08-08 18:15:12.864307"
1.0,0.5454545454545454,0.62177199763892,0.5955815018315018,14326.526892162163,0.5452464738362945,0.5408348457350273,"val",440.0,"2022-08-08 18:15:12.909169"
1.0,0.5828877005347594,0.6374201113968387,0.6309237637362638,13663.376273779184,0.5825892857142857,0.5753176043557169,"val",441.0,"2022-08-08 18:15:12.952893"
1.0,0.5401069518716578,0.5903813490342078,0.5942651098901098,15048.585720197512,0.538510101010101,0.5099818511796733,"val",442.0,"2022-08-08 18:15:12.992458"
1.0,0.5614973262032086,0.6363078327142768,0.6199633699633699,14264.647813564807,0.5608820160366552,0.5462794918330308,"val",443.0,"2022-08-08 18:15:13.032630"
1.0,0.5882352941176471,0.6344598417416583,0.6315247252747251,14176.85579191268,0.5865326633165829,0.5553539019963702,"val",444.0,"2022-08-08 18:15:13.090178"
1.0,0.5989304812834224,0.6584366227929608,0.6416552197802198,13781.980873613977,0.5977802632711005,0.573502722323049,"val",445.0,"2022-08-08 18:15:13.148064"
1.0,0.5668449197860963,0.6185609843855011,0.6220810439560438,13565.275681856898,0.5668449197860963,0.5771324863883848,"val",446.0,"2022-08-08 18:15:13.200143"
1.0,0.6363636363636364,0.6656316778616815,0.6611149267399268,13868.27608951913,0.6325705039297272,0.5789473684210527,"val",447.0,"2022-08-08 18:15:13.251989"
1.0,0.5882352941176471,0.6357080265129437,0.6270604395604396,13817.8001188596,0.5874803036814209,0.5698729582577132,"val",448.0,"2022-08-08 18:15:13.324260"
1.0,0.5989304812834224,0.623048861326972,0.6188186813186813,13962.952048597173,0.5972720746590093,0.5662431941923775,"val",449.0,"2022-08-08 18:15:13.393934"
1.0,0.5828877005347594,0.6270057082010695,0.6111492673992673,14747.884197117577,0.5794117647058823,0.5317604355716878,"val",450.0,"2022-08-08 18:15:13.458642"
1.0,0.5882352941176471,0.6244294949280087,0.6148122710622708,14735.59954128525,0.5843844710636455,0.5335753176043557,"val",451.0,"2022-08-08 18:15:13.522583"
1.0,0.6042780748663101,0.6399888511118899,0.6188759157509156,14320.07671048656,0.6009803921568627,0.5535390199637024,"val",452.0,"2022-08-08 18:15:13.672354"
1.0,0.6149732620320856,0.6534130668662282,0.6403388278388278,13371.712614095317,0.6140793396010089,0.5934664246823956,"val",453.0,"2022-08-08 18:15:13.822042"
1.0,0.5668449197860963,0.6242818093521982,0.6140682234432233,15163.407027916266,0.5627940539760428,0.5117967332123412,"val",454.0,"2022-08-08 18:15:13.954677"
1.0,0.5935828877005348,0.6540854717026714,0.6399954212454213,14723.891062781162,0.5893435043920481,0.5353901996370236,"val",455.0,"2022-08-08 18:15:14.087795"
1.0,0.6042780748663101,0.6421038271126398,0.6258585164835164,14132.540646932477,0.6017154040985494,0.5607985480943739,"val",456.0,"2022-08-08 18:15:14.367758"
1.0,0.5882352941176471,0.6475692322827796,0.6246565934065933,14546.858690565163,0.5851986287557975,0.5408348457350273,"val",457.0,"2022-08-08 18:15:14.649372"
1.0,0.5882352941176471,0.6401378372261984,0.624885531135531,14546.858690565163,0.5851986287557975,0.5408348457350273,"val",458.0,"2022-08-08 18:15:14.898260"
1.0,0.5882352941176471,0.659007808430319,0.6407967032967034,14176.85579191268,0.5865326633165829,0.5553539019963702,"val",459.0,"2022-08-08 18:15:15.148934"
1.0,0.6149732620320856,0.6475165471333968,0.6485233516483516,13021.66504383266,0.6146978021978022,0.6079854809437386,"val",460.0,"2022-08-08 18:15:15.195027"
1.0,0.6042780748663101,0.6462725511541854,0.6448317307692308,13765.163260304464,0.6029040404040404,0.5753176043557169,"val",461.0,"2022-08-08 18:15:15.240383"
1.0,0.5561497326203209,0.6186741074255346,0.6048534798534797,14112.623148846655,0.5559465568048523,0.5517241379310345,"val",462.0,"2022-08-08 18:15:15.282018"
1.0,0.6096256684491979,0.632641124949412,0.642227564102564,14307.792054654234,0.6059748881512483,0.5553539019963702,"val",463.0,"2022-08-08 18:15:15.323214"
1.0,0.5614973262032086,0.6122722443217462,0.5962110805860805,14988.155620194508,0.5586576099470413,0.5172413793103449,"val",464.0,"2022-08-08 18:15:15.382515"
1.0,0.5935828877005348,0.6474823453072354,0.6350732600732599,14533.980453802069,0.5901960784313726,0.542649727767695,"val",465.0,"2022-08-08 18:15:15.441778"
1.0,0.5561497326203209,0.6212628032166725,0.6264880952380951,14637.59584687601,0.5548768246866844,0.52994555353902,"val",466.0,"2022-08-08 18:15:15.495200"
1.0,0.5935828877005348,0.6489825912818564,0.6310668498168497,13979.067003619972,0.5921717171717171,0.5644283121597096,"val",467.0,"2022-08-08 18:15:15.548609"
1.0,0.5668449197860963,0.6469888729328664,0.6283768315018314,14423.692103560501,0.5656026843327884,0.5408348457350273,"val",468.0,"2022-08-08 18:15:15.618009"
1.0,0.5668449197860963,0.6286870253062777,0.6035943223443222,15163.407027916266,0.5627940539760428,0.5117967332123412,"val",469.0,"2022-08-08 18:15:15.689569"
1.0,0.6203208556149733,0.6348060250255341,0.6383928571428572,13905.147460618638,0.617520813528073,0.573502722323049,"val",470.0,"2022-08-08 18:15:15.753353"
1.0,0.6042780748663101,0.6397541685791763,0.6220810439560439,14132.540646932477,0.6017154040985494,0.5607985480943739,"val",471.0,"2022-08-08 18:15:15.817133"
1.0,0.6149732620320856,0.6712763182627386,0.6528159340659341,13918.636903616969,0.6124798526364265,0.5716878402903811,"val",472.0,"2022-08-08 18:15:15.965413"
1.0,0.6256684491978609,0.6569221418706495,0.6481799450549448,13519.713531415891,0.6238505747126437,0.5898366606170599,"val",473.0,"2022-08-08 18:15:16.113124"
1.0,0.5882352941176471,0.6522984204441261,0.6400526556776555,14546.858690565163,0.5851986287557975,0.5408348457350273,"val",474.0,"2022-08-08 18:15:16.245819"
1.0,0.6256684491978609,0.6463866789529638,0.6268887362637362,14274.326645226314,0.6208873957367933,0.5607985480943739,"val",475.0,"2022-08-08 18:15:16.379516"
1.0,0.5721925133689839,0.6541319944194262,0.6292353479853479,14774.251876879,0.5694220584849182,0.5281306715063521,"val",476.0,"2022-08-08 18:15:16.660170"
1.0,0.6042780748663101,0.6542830066798508,0.6375343406593406,14132.540646932477,0.6017154040985494,0.5607985480943739,"val",477.0,"2022-08-08 18:15:16.938495"
1.0,0.5828877005347594,0.6513637152984132,0.6323260073260072,14937.79480609667,0.5785367545076283,0.5245009074410163,"val",478.0,"2022-08-08 18:15:17.182784"
1.0,0.5935828877005348,0.6530502846060604,0.6383356227106227,13799.520100726333,0.5926393029121761,0.5716878402903811,"val",479.0,"2022-08-08 18:15:17.427255"
1.0,0.5828877005347594,0.616014338898964,0.6208218864468865,13326.448608157216,0.582875772134523,0.5898366606170599,"val",480.0,"2022-08-08 18:15:17.472823"
1.0,0.6256684491978609,0.6461332439041979,0.6578525641025643,12470.833634895183,0.6256577442232898,0.6333938294010889,"val",481.0,"2022-08-08 18:15:17.516781"
1.0,0.5775401069518716,0.6301879926633877,0.6312385531135531,13351.37193854139,0.5775401069518716,0.588021778584392,"val",482.0,"2022-08-08 18:15:17.556826"
1.0,0.5561497326203209,0.5881287946306251,0.5951808608058607,13460.513936672398,0.5559465568048523,0.5807622504537205,"val",483.0,"2022-08-08 18:15:17.597589"
1.0,0.5668449197860963,0.608270700839454,0.602220695970696,15354.45280965126,0.5618328560270762,0.5045372050816697,"val",484.0,"2022-08-08 18:15:17.655222"
1.0,0.5775401069518716,0.6140209377775285,0.6132669413919415,15140.549066335752,0.5726517978535682,0.515426497277677,"val",485.0,"2022-08-08 18:15:17.713228"
1.0,0.5882352941176471,0.6236134344292076,0.635473901098901,13817.8001188596,0.5874803036814209,0.5698729582577132,"val",486.0,"2022-08-08 18:15:17.766481"
1.0,0.6042780748663101,0.6279439684396644,0.6384500915750917,13409.032840302774,0.6037227949599084,0.5898366606170599,"val",487.0,"2022-08-08 18:15:17.818657"
1.0,0.5989304812834224,0.6521629161578244,0.6480082417582417,13257.008175584622,0.5987468886790833,0.5952813067150635,"val",488.0,"2022-08-08 18:15:17.889054"
1.0,0.5882352941176471,0.6115344935552915,0.6180173992673992,14546.858690565163,0.5851986287557975,0.5408348457350273,"val",489.0,"2022-08-08 18:15:17.959794"
1.0,0.5347593582887701,0.6286771932224489,0.6113782051282051,14712.275318832886,0.5342799072510234,0.5226860254083484,"val",490.0,"2022-08-08 18:15:18.025049"
1.0,0.5882352941176471,0.6350123915779058,0.6387934981684982,14176.85579191268,0.5865326633165829,0.5553539019963702,"val",491.0,"2022-08-08 18:15:18.089012"
1.0,0.5508021390374331,0.6326656425567058,0.6150412087912087,14834.681976882004,0.5492424242424243,0.5208711433756806,"val",492.0,"2022-08-08 18:15:18.240116"
1.0,0.5775401069518716,0.6155829904682992,0.6073145604395603,14390.759535228188,0.5757932519741564,0.5444646098003629,"val",493.0,"2022-08-08 18:15:18.391520"
1.0,0.5668449197860963,0.6282366902916718,0.6132669413919412,14423.692103560501,0.5656026843327884,0.5408348457350273,"val",494.0,"2022-08-08 18:15:18.525045"
1.0,0.5775401069518716,0.6426980787116409,0.6289491758241759,14209.788360244993,0.5763285439788924,0.5517241379310345,"val",495.0,"2022-08-08 18:15:18.658338"
1.0,0.5668449197860963,0.6377176225677352,0.6252861721611721,14245.607605490617,0.5660507090674689,0.5480943738656987,"val",496.0,"2022-08-08 18:15:18.942302"
1.0,0.5828877005347594,0.6336304396291652,0.6241414835164836,14192.97074693548,0.5814393939393939,0.5535390199637024,"val",497.0,"2022-08-08 18:15:19.221921"
1.0,0.6203208556149733,0.648466510481428,0.6363324175824177,13718.851656541432,0.6181807724383861,0.5807622504537205,"val",498.0,"2022-08-08 18:15:19.468950"
1.0,0.5828877005347594,0.6333465976914404,0.6182463369963369,14560.348133563492,0.5801865070227953,0.5390199637023594,"val",499.0,"2022-08-08 18:15:19.715803"
1.0,0.5721925133689839,0.6285162243402003,0.6265167124542124,14050.744070249299,0.5715922107674685,0.5571687840290381,"val",500.0,"2022-08-08 18:15:19.760240"
1.0,0.5989304812834224,0.6207948334102537,0.6244276556776555,13962.952048597173,0.5972720746590093,0.5662431941923775,"val",501.0,"2022-08-08 18:15:19.804341"
1.0,0.6042780748663101,0.6285148132690193,0.6268315018315018,13765.163260304464,0.6029040404040404,0.5753176043557169,"val",502.0,"2022-08-08 18:15:19.844825"
1.0,0.5668449197860963,0.614603678993549,0.6076007326007324,13898.719405531147,0.56664663977341,0.5626134301270418,"val",503.0,"2022-08-08 18:15:19.885165"
1.0,0.5828877005347594,0.654160462990429,0.6376488095238095,14937.79480609667,0.5785367545076283,0.5245009074410163,"val",504.0,"2022-08-08 18:15:19.942791"
1.0,0.5614973262032086,0.6339572534129116,0.6235691391941389,14803.13599130894,0.559367816091954,0.5245009074410163,"val",505.0,"2022-08-08 18:15:19.999867"
1.0,0.5561497326203209,0.6467416948326583,0.6310668498168498,15188.569920511687,0.5528764439835221,0.5081669691470054,"val",506.0,"2022-08-08 18:15:20.053793"
1.0,0.5882352941176471,0.6466755889714262,0.6315247252747251,14546.858690565163,0.5851986287557975,0.5408348457350273,"val",507.0,"2022-08-08 18:15:20.105083"
1.0,0.5882352941176471,0.6305799622025833,0.6173878205128204,13642.756602255346,0.5878109523945839,0.5771324863883848,"val",508.0,"2022-08-08 18:15:20.176252"
1.0,0.5721925133689839,0.6404479328701296,0.6294642857142855,14227.32758735735,0.5711992662233433,0.5499092558983666,"val",509.0,"2022-08-08 18:15:20.246150"
1.0,0.5882352941176471,0.6351437234741173,0.6215086996336996,14176.85579191268,0.5865326633165829,0.5553539019963702,"val",510.0,"2022-08-08 18:15:20.310930"
1.0,0.6042780748663101,0.6247505330336234,0.6223099816849815,13765.163260304464,0.6029040404040404,0.5753176043557169,"val",511.0,"2022-08-08 18:15:20.375915"
1.0,0.5775401069518716,0.6519925622176415,0.6355311355311353,14949.503284600758,0.5735892625198442,0.5226860254083484,"val",512.0,"2022-08-08 18:15:20.527777"
1.0,0.6096256684491979,0.6348680730857247,0.633070054945055,13389.992632228585,0.6089098982953731,0.5916515426497277,"val",513.0,"2022-08-08 18:15:20.678012"
1.0,0.5935828877005348,0.6423453601745489,0.6220810439560439,14533.980453802069,0.5901960784313726,0.542649727767695,"val",514.0,"2022-08-08 18:15:20.812562"
1.0,0.5828877005347594,0.6452939719882012,0.623168498168498,15324.189839511268,0.5764808362369338,0.5099818511796733,"val",515.0,"2022-08-08 18:15:20.947100"
1.0,0.5828877005347594,0.6439171495642793,0.6251144688644688,14560.348133563492,0.5801865070227953,0.5390199637023594,"val",516.0,"2022-08-08 18:15:21.243366"
1.0,0.5721925133689839,0.6477753716917957,0.6235119047619047,14589.232247993432,0.5701149425287356,0.5353901996370236,"val",517.0,"2022-08-08 18:15:21.568254"
1.0,0.6149732620320856,0.659612930359645,0.639308608058608,13551.259516988956,0.6136363636363636,0.5862068965517241,"val",518.0,"2022-08-08 18:15:21.819548"
1.0,0.5721925133689839,0.6464091468086995,0.628319597069597,14406.874490250988,0.5707070707070707,0.542649727767695,"val",519.0,"2022-08-08 18:15:22.066656"
1.0,0.5935828877005348,0.6622387858486343,0.646062271062271,14161.424761362416,0.5916091954022988,0.5571687840290381,"val",520.0,"2022-08-08 18:15:22.112331"
1.0,0.5240641711229946,0.6115627563668431,0.5865384615384615,15279.307076822533,0.5226992457483725,0.49727767695099817,"val",521.0,"2022-08-08 18:15:22.156323"
1.0,0.5561497326203209,0.6011092785390861,0.5968978937728937,14637.59584687601,0.5548768246866844,0.52994555353902,"val",522.0,"2022-08-08 18:15:22.196186"
1.0,0.5401069518716578,0.6258015150802654,0.6025641025641024,14182.063581419246,0.540093800045756,0.5462794918330308,"val",523.0,"2022-08-08 18:15:22.237014"
1.0,0.5775401069518716,0.6595091908438715,0.6512706043956045,13856.660345570854,0.5771047433658718,0.5662431941923775,"val",524.0,"2022-08-08 18:15:22.293607"
1.0,0.6042780748663101,0.6429374909458044,0.6324690934065933,14132.540646932477,0.6017154040985494,0.5607985480943739,"val",525.0,"2022-08-08 18:15:22.359375"
1.0,0.5561497326203209,0.6557979767384294,0.6463484432234431,14637.59584687601,0.5548768246866844,0.52994555353902,"val",526.0,"2022-08-08 18:15:22.417328"
1.0,0.6096256684491979,0.6385721231690762,0.6315247252747251,13568.077130298469,0.6085061229172044,0.5843920145190563,"val",527.0,"2022-08-08 18:15:22.468568"
1.0,0.5668449197860963,0.6199649545545539,0.6112637362637361,15163.407027916266,0.5627940539760428,0.5117967332123412,"val",528.0,"2022-08-08 18:15:22.539793"
1.0,0.5882352941176471,0.6332248521813088,0.635187728937729,13817.8001188596,0.5874803036814209,0.5698729582577132,"val",529.0,"2022-08-08 18:15:22.609761"
1.0,0.5935828877005348,0.6521418239971994,0.6381639194139195,13799.520100726333,0.5926393029121761,0.5716878402903811,"val",530.0,"2022-08-08 18:15:22.674357"
1.0,0.5668449197860963,0.6362004825375858,0.6145833333333331,14604.663278543696,0.56505384063173,0.5335753176043557,"val",531.0,"2022-08-08 18:15:22.737595"
1.0,0.5882352941176471,0.6473621540345027,0.6314674908424908,14360.562886487956,0.58591435884163,0.5480943738656987,"val",532.0,"2022-08-08 18:15:22.887150"
1.0,0.5775401069518716,0.6340915399767411,0.6171016483516482,14574.466629803464,0.5751588876427113,0.5372050816696915,"val",533.0,"2022-08-08 18:15:23.035461"
1.0,0.5882352941176471,0.6500268977519856,0.635989010989011,14735.59954128525,0.5843844710636455,0.5335753176043557,"val",534.0,"2022-08-08 18:15:23.167007"
1.0,0.5775401069518716,0.6499815903186701,0.6361607142857142,14209.788360244993,0.5763285439788924,0.5517241379310345,"val",535.0,"2022-08-08 18:15:23.297833"
1.0,0.5775401069518716,0.6516622806894572,0.6348443223443221,14209.788360244993,0.5763285439788924,0.5517241379310345,"val",536.0,"2022-08-08 18:15:23.576013"
1.0,0.5882352941176471,0.6438108359487669,0.6310668498168497,14735.59954128525,0.5843844710636455,0.5335753176043557,"val",537.0,"2022-08-08 18:15:23.851167"
1.0,0.5721925133689839,0.6593069309428686,0.6412545787545786,14774.251876879,0.5694220584849182,0.5281306715063521,"val",538.0,"2022-08-08 18:15:24.096951"
1.0,0.5882352941176471,0.6452098024678329,0.6255723443223442,14926.645323020244,0.5834707396800602,0.5263157894736842,"val",539.0,"2022-08-08 18:15:24.341223"
1.0,0.5775401069518716,0.609713411530053,0.6125228937728937,14031.703862175109,0.5767655063744449,0.558983666061706,"val",540.0,"2022-08-08 18:15:24.390055"
1.0,0.6096256684491979,0.6231158606490033,0.6500686813186812,12874.61998117743,0.6095810095810096,0.6134301270417423,"val",541.0,"2022-08-08 18:15:24.436923"
1.0,0.5561497326203209,0.6060099613141205,0.6114926739926738,14459.511348806125,0.5553359117604928,0.5372050816696915,"val",542.0,"2022-08-08 18:15:24.481316"
1.0,0.5989304812834224,0.6200458151589638,0.6299793956043958,13257.008175584622,0.5987468886790833,0.5952813067150635,"val",543.0,"2022-08-08 18:15:24.524382"
1.0,0.6042780748663101,0.6407283752499202,0.6415979853479852,14320.07671048656,0.6009803921568627,0.5535390199637024,"val",544.0,"2022-08-08 18:15:24.588151"
1.0,0.5828877005347594,0.6282470728960817,0.629922161172161,14375.328504677924,0.5808620689655173,0.5462794918330308,"val",545.0,"2022-08-08 18:15:24.652218"
1.0,0.5935828877005348,0.6185936303018137,0.6370764652014652,13979.067003619972,0.5921717171717171,0.5644283121597096,"val",546.0,"2022-08-08 18:15:24.708839"
1.0,0.5614973262032086,0.5742960070572063,0.5852793040293041,14803.13599130894,0.559367816091954,0.5245009074410163,"val",547.0,"2022-08-08 18:15:24.767522"
1.0,0.5668449197860963,0.6302792330666191,0.6235119047619049,13898.719405531147,0.56664663977341,0.5626134301270418,"val",548.0,"2022-08-08 18:15:24.848722"
1.0,0.5989304812834224,0.6297112420752402,0.627403846153846,13781.980873613977,0.5977802632711005,0.573502722323049,"val",549.0,"2022-08-08 18:15:24.927706"
1.0,0.6096256684491979,0.6458076619917232,0.6429143772893773,13389.992632228585,0.6089098982953731,0.5916515426497277,"val",550.0,"2022-08-08 18:15:24.998719"
1.0,0.5721925133689839,0.6436171268038786,0.6267170329670331,14227.32758735735,0.5711992662233433,0.5499092558983666,"val",551.0,"2022-08-08 18:15:25.069839"
1.0,0.5882352941176471,0.6413769705390506,0.6224816849816849,14360.562886487956,0.58591435884163,0.5480943738656987,"val",552.0,"2022-08-08 18:15:25.239495"
1.0,0.5935828877005348,0.6369557843714935,0.6318681318681317,14161.424761362416,0.5916091954022988,0.5571687840290381,"val",553.0,"2022-08-08 18:15:25.412136"
1.0,0.5828877005347594,0.6243407053639889,0.617216117216117,14375.328504677924,0.5808620689655173,0.5462794918330308,"val",554.0,"2022-08-08 18:15:25.565417"
1.0,0.5989304812834224,0.6565684252156418,0.6406822344322345,13962.952048597173,0.5972720746590093,0.5662431941923775,"val",555.0,"2022-08-08 18:15:25.719429"
1.0,0.5882352941176471,0.6482894975917803,0.6328983516483515,13817.8001188596,0.5874803036814209,0.5698729582577132,"val",556.0,"2022-08-08 18:15:26.046019"
1.0,0.6149732620320856,0.6505359989574944,0.6349587912087912,13918.636903616969,0.6124798526364265,0.5716878402903811,"val",557.0,"2022-08-08 18:15:26.371483"
1.0,0.5882352941176471,0.6406941987271197,0.6281478937728938,13995.884616929485,0.5870544036249965,0.5626134301270418,"val",558.0,"2022-08-08 18:15:26.667402"
1.0,0.5614973262032086,0.6516971588202416,0.6347870879120878,14803.13599130894,0.559367816091954,0.5245009074410163,"val",559.0,"2022-08-08 18:15:26.962570"
1.0,0.5775401069518716,0.624300997531668,0.626430860805861,13516.331211123954,0.5774917774917775,0.5807622504537205,"val",560.0,"2022-08-08 18:15:27.010947"
1.0,0.5882352941176471,0.6065623946423407,0.6026785714285714,13302.427467808446,0.5881881881881882,0.5916515426497277,"val",561.0,"2022-08-08 18:15:27.057584"
1.0,0.6310160427807486,0.6670414097568328,0.6694139194139194,13321.240818650649,0.6294903086862886,0.5989110707803993,"val",562.0,"2022-08-08 18:15:27.101461"
1.0,0.5775401069518716,0.626179474219908,0.6232829670329669,14209.788360244993,0.5763285439788924,0.5517241379310345,"val",563.0,"2022-08-08 18:15:27.145983"
1.0,0.5614973262032086,0.6301381347139912,0.6120077838827838,14264.647813564807,0.5608820160366552,0.5462794918330308,"val",564.0,"2022-08-08 18:15:27.210708"
1.0,0.5561497326203209,0.6248919091275678,0.6015911172161172,15002.274116434479,0.5536479452448739,0.515426497277677,"val",565.0,"2022-08-08 18:15:27.274028"
1.0,0.5454545454545454,0.6391572747046869,0.6270032051282048,14673.415092121633,0.5446211144535167,0.5263157894736842,"val",566.0,"2022-08-08 18:15:27.331794"
1.0,0.5882352941176471,0.6513037391349851,0.6473786630036631,14360.562886487956,0.58591435884163,0.5480943738656987,"val",567.0,"2022-08-08 18:15:27.389775"
1.0,0.5347593582887701,0.637074342826317,0.6102335164835164,15616.377407142703,0.531328320802005,0.4863883847549909,"val",568.0,"2022-08-08 18:15:27.469817"
1.0,0.5775401069518716,0.6131847067752794,0.6079441391941391,14574.466629803464,0.5751588876427113,0.5372050816696915,"val",569.0,"2022-08-08 18:15:27.548500"
1.0,0.5828877005347594,0.6500058672299579,0.6294642857142856,14013.423844041841,0.5819192845677597,0.5607985480943739,"val",570.0,"2022-08-08 18:15:27.621014"
1.0,0.6096256684491979,0.6458551289926342,0.6332417582417581,13749.048305281665,0.6080114860014357,0.5771324863883848,"val",571.0,"2022-08-08 18:15:27.692712"
1.0,0.5935828877005348,0.6467877602669205,0.6357028388278388,14533.980453802069,0.5901960784313726,0.542649727767695,"val",572.0,"2022-08-08 18:15:27.862406"
1.0,0.5828877005347594,0.6540856503805761,0.6352449633699631,14375.328504677924,0.5808620689655173,0.5462794918330308,"val",573.0,"2022-08-08 18:15:28.032175"
1.0,0.6096256684491979,0.6526499814235993,0.6288919413919414,14498.837836389228,0.605108623333044,0.5480943738656987,"val",574.0,"2022-08-08 18:15:28.184588"
1.0,0.6042780748663101,0.6479790534811827,0.6303800366300366,14320.07671048656,0.6009803921568627,0.5535390199637024,"val",575.0,"2022-08-08 18:15:28.338455"
1.0,0.5828877005347594,0.6418527633762323,0.6244276556776556,14375.328504677924,0.5808620689655173,0.5462794918330308,"val",576.0,"2022-08-08 18:15:28.690475"
1.0,0.5721925133689839,0.6548671713328607,0.6370192307692308,14774.251876879,0.5694220584849182,0.5281306715063521,"val",577.0,"2022-08-08 18:15:29.026929"
1.0,0.5882352941176471,0.6511935529926433,0.6318681318681318,14360.562886487956,0.58591435884163,0.5480943738656987,"val",578.0,"2022-08-08 18:15:29.313819"
1.0,0.5935828877005348,0.6468697319703897,0.6291781135531136,14161.424761362416,0.5916091954022988,0.5571687840290381,"val",579.0,"2022-08-08 18:15:29.604505"
1.0,0.5989304812834224,0.6729344178991495,0.6590258699633698,13781.980873613977,0.5977802632711005,0.573502722323049,"val",580.0,"2022-08-08 18:15:29.652998"
1.0,0.5828877005347594,0.6306346201619861,0.6095467032967032,14192.97074693548,0.5814393939393939,0.5535390199637024,"val",581.0,"2022-08-08 18:15:29.700265"
1.0,0.6149732620320856,0.6521802850349976,0.6509271978021979,13551.259516988956,0.6136363636363636,0.5862068965517241,"val",582.0,"2022-08-08 18:15:29.744111"
1.0,0.5721925133689839,0.6053224775721591,0.6092605311355309,14774.251876879,0.5694220584849182,0.5281306715063521,"val",583.0,"2022-08-08 18:15:29.789391"
1.0,0.5668449197860963,0.642328536983312,0.6278617216117214,14423.692103560501,0.5656026843327884,0.5408348457350273,"val",584.0,"2022-08-08 18:15:29.853310"
1.0,0.5721925133689839,0.6531398425817176,0.6429143772893772,14961.787940433085,0.5686274509803921,0.5208711433756806,"val",585.0,"2022-08-08 18:15:29.916860"
1.0,0.5935828877005348,0.6526314303993133,0.6499542124542124,14161.424761362416,0.5916091954022988,0.5571687840290381,"val",586.0,"2022-08-08 18:15:29.973616"
1.0,0.6149732620320856,0.6602233537781051,0.6497825091575091,13021.66504383266,0.6146978021978022,0.6079854809437386,"val",587.0,"2022-08-08 18:15:30.032400"
