"epoch","loss","lr","part","step","time","murmur_accuracy","murmur_auprc","murmur_auroc","murmur_cost","murmur_f_measure","murmur_weighted_accuracy","neg_weighted_cost","outcome_accuracy","outcome_auprc","outcome_auroc","outcome_cost","outcome_f_measure","outcome_weighted_accuracy"
0.0,0.7823922038078308,8.017732001641947e-05,"train",20.0,"2022-08-09 22:16:09.062468","","","","","","","","","","","","",""
0.0,0.7304932475090027,8.070921456070253e-05,"train",40.0,"2022-08-09 22:16:20.228839","","","","","","","","","","","","",""
0.0,0.6959889531135559,8.159548714212097e-05,"train",60.0,"2022-08-09 22:16:31.342343","","","","","","","","","","","","",""
0.0,0.7730184197425842,8.283581035678261e-05,"train",80.0,"2022-08-09 22:16:42.445378","","","","","","","","","","","","",""
0.0,0.736549973487854,8.442972600857619e-05,"train",100.0,"2022-08-09 22:16:53.423176","","","","","","","","","","","","",""
0.0,"","","train",109.0,"2022-08-09 22:17:13.713364",0.835700575815739,0.565505482838992,0.6293748041332714,50035.0,0.45524884985361774,0.5042853833680797,-36381.21254257392,0.54510556621881,0.61701602941061,0.622525283797729,22727.42508514784,0.4261612152516559,0.24503569110966905
0.0,"","","val",109.0,"2022-08-09 22:17:18.133748",0.8330804248861912,0.5671977497676983,0.6404123199205166,50035.0,0.4544701986754967,0.49954504094631486,-36121.644996821524,0.5569044006069803,0.6055440000690347,0.6068399705014751,22208.289993643044,0.44396541760096164,0.26147498710675604
1.0,0.7647530436515808,8.637664527844134e-05,"train",120.0,"2022-08-09 22:17:25.363934","","","","","","","","","","","","",""
1.0,0.7477232813835144,8.86758489418841e-05,"train",140.0,"2022-08-09 22:17:36.542541","","","","","","","","","","","","",""
1.0,0.7117488980293274,9.132648763467209e-05,"train",160.0,"2022-08-09 22:17:47.656813","","","","","","","","","","","","",""
1.0,0.7833157777786255,9.43275821666048e-05,"train",180.0,"2022-08-09 22:17:58.773032","","","","","","","","","","","","",""
1.0,0.7577197551727295,9.7678023883241e-05,"train",200.0,"2022-08-09 22:18:09.830329","","","","","","","","","","","","",""
1.0,"","","train",218.0,"2022-08-09 22:18:34.739195",0.835700575815739,0.6668121879249008,0.7226280270800529,50035.0,0.45524884985361774,0.5042853833680797,-34184.6565233326,0.601151631477927,0.6550248192786268,0.6553457172342618,18334.313046665186,0.5642579096930658,0.41297858533419857
1.0,"","","val",218.0,"2022-08-09 22:18:39.132941",0.8330804248861912,0.6889566859741012,0.736802450736876,50035.0,0.4544701986754967,0.49954504094631486,-33793.56239697676,0.6039453717754173,0.6431494972478955,0.6343196902654871,17552.124793953528,0.57426516998552,0.4363073749355338
2.0,0.7777888774871826,0.00010137657507545495,"train",220.0,"2022-08-09 22:18:41.425213","","","","","","","","","","","","",""
2.0,0.7256788015365601,0.0001054218694366677,"train",240.0,"2022-08-09 22:18:52.606236","","","","","","","","","","","","",""
2.0,0.7408907413482666,0.00010981241256758202,"train",260.0,"2022-08-09 22:19:03.606952","","","","","","","","","","","","",""
2.0,0.6609647274017334,0.0001145465825282395,"train",280.0,"2022-08-09 22:19:14.755699","","","","","","","","","","","","",""
2.0,0.6722918748855591,0.00011962263043719182,"train",300.0,"2022-08-09 22:19:25.819528","","","","","","","","","","","","",""
2.0,0.8026753664016724,0.00012503868111756692,"train",320.0,"2022-08-09 22:19:37.116703","","","","","","","","","","","","",""
2.0,"","","train",327.0,"2022-08-09 22:19:55.765434",0.835700575815739,0.7137269747060131,0.7380585689815811,50035.0,0.45524884985361774,0.5042853833680797,-31353.009980246363,0.5209213051823417,0.6466272459196966,0.6545600766622439,12671.019960492726,0.4355692225638974,0.7913043478260869
2.0,"","","val",327.0,"2022-08-09 22:20:00.340448",0.8330804248861912,0.748556736432348,0.7629574432853115,50035.0,0.4544701986754967,0.49954504094631486,-31333.14467861334,0.5128983308042488,0.6304572169061589,0.6190818584070799,12631.28935722668,0.43253204999235473,0.778751933986591
3.0,0.6999062895774841,0.0001307927337897911,"train",340.0,"2022-08-09 22:20:09.061024","","","","","","","","","","","","",""
3.0,0.7796310782432556,0.00013688266281070916,"train",360.0,"2022-08-09 22:20:20.260548","","","","","","","","","","","","",""
3.0,0.6713905334472656,0.00014330621845883365,"train",380.0,"2022-08-09 22:20:31.400876","","","","","","","","","","","","",""
3.0,0.7030773758888245,0.00015006102776542922,"train",400.0,"2022-08-09 22:20:42.533874","","","","","","","","","","","","",""
3.0,0.7670244574546814,0.0001571445953911267,"train",420.0,"2022-08-09 22:20:53.720817","","","","","","","","","","","","",""
3.0,"","","train",436.0,"2022-08-09 22:21:17.448731",0.8829174664107485,0.838174313497303,0.8546271770721086,26588.513056161955,0.782085555263915,0.7773917072040769,-19821.924426662325,0.5193857965451055,0.6722910569113887,0.6802523956951196,13055.335797162694,0.4171534652049843,0.8099935107073329
3.0,"","","val",436.0,"2022-08-09 22:21:21.878172",0.8846737481031867,0.8443421422792173,0.8606391786719656,25717.917463124104,0.7911426188490409,0.7888989990900819,-19348.553249779423,0.5159332321699545,0.6701869157469917,0.6586651917404136,12979.18903643474,0.4165341371146582,0.8066013408973698
4.0,0.7108734846115112,0.0001645543045477435,"train",440.0,"2022-08-09 22:21:25.323961","","","","","","","","","","","","",""
4.0,0.7681914567947388,0.00017228741796496898,"train",460.0,"2022-08-09 22:21:36.613722","","","","","","","","","","","","",""
4.0,0.8631812334060669,0.00018034107890155617,"train",480.0,"2022-08-09 22:21:47.704508","","","","","","","","","","","","",""
4.0,0.7275182008743286,0.00018871231220065265,"train",500.0,"2022-08-09 22:21:58.650336","","","","","","","","","","","","",""
4.0,0.6566661596298218,0.00019739802538887036,"train",520.0,"2022-08-09 22:22:09.722618","","","","","","","","","","","","",""
4.0,0.7242820262908936,0.00020639500981869865,"train",540.0,"2022-08-09 22:22:20.711982","","","","","","","","","","","","",""
4.0,"","","train",545.0,"2022-08-09 22:22:38.306751",0.8952015355086372,0.8100464919285766,0.8221320817896525,34940.99973446669,0.7425170773670713,0.6912207551540421,-24404.391521449747,0.6119001919385797,0.6624591678971037,0.6661966681409408,13867.7833084328,0.6102008439058375,0.5759896171317327
4.0,"","","val",545.0,"2022-08-09 22:22:42.714054",0.9028831562974203,0.8489714409446133,0.8570044709388982,32836.122272631656,0.7723661485319516,0.716105550500455,-23955.321074668187,0.5872534142640364,0.657288959133973,0.6382005899705019,15074.519876704717,0.5815404153593307,0.519339865910263
5.0,0.7175114154815674,0.00021569994185383187,"train",560.0,"2022-08-09 22:22:52.533555","","","","","","","","","","","","",""
5.0,0.7188919186592102,0.0002253093840969755,"train",580.0,"2022-08-09 22:23:03.826328","","","","","","","","","","","","",""
5.0,0.7384423613548279,0.0002352197866596793,"train",600.0,"2022-08-09 22:23:15.238695","","","","","","","","","","","","",""
5.0,0.7610841393470764,0.0002454274884737236,"train",620.0,"2022-08-09 22:23:26.719253","","","","","","","","","","","","",""
5.0,0.6979344487190247,0.00025592871864358094,"train",640.0,"2022-08-09 22:23:37.941305","","","","","","","","","","","","",""
5.0,"","","train",654.0,"2022-08-09 22:24:00.708898",0.9059500959692899,0.8467220164143496,0.8571916896698278,28170.07281655519,0.805071485750954,0.7718322909427844,-20865.145845606956,0.6372360844529751,0.6888862872422468,0.6929052041869368,13560.218874658722,0.6350416094594973,0.5939000648929267
5.0,"","","val",654.0,"2022-08-09 22:24:05.043192",0.9180576631259484,0.8714450073072842,0.8803361483689338,25187.394338747352,0.8408497316636852,0.816196542311192,-19810.75181825002,0.6069802731411229,0.6875370862502996,0.6635324483775811,14434.109297752688,0.6027505661492771,0.5487364620938628
