"epoch","loss","lr","part","step","time","murmur_accuracy","murmur_auprc","murmur_auroc","murmur_cost","murmur_f_measure","murmur_weighted_accuracy","neg_weighted_cost","outcome_accuracy","outcome_auprc","outcome_auroc","outcome_cost","outcome_f_measure","outcome_weighted_accuracy"
0.0,0.93125981092453,8.017732001641947e-05,"train",20.0,"2022-08-07 02:14:48.590208","","","","","","","","","","","","",""
0.0,0.78318852186203,8.070921456070253e-05,"train",40.0,"2022-08-07 02:14:56.833955","","","","","","","","","","","","",""
0.0,0.8271665573120117,8.159548714212097e-05,"train",60.0,"2022-08-07 02:15:05.131349","","","","","","","","","","","","",""
0.0,0.7660133242607117,8.283581035678261e-05,"train",80.0,"2022-08-07 02:15:13.506767","","","","","","","","","","","","",""
0.0,0.6629356145858765,8.442972600857619e-05,"train",100.0,"2022-08-07 02:15:21.932224","","","","","","","","","","","","",""
0.0,"","","train",109.0,"2022-08-07 02:15:30.683391",0.8191938579654511,0.5610959083483952,0.6073880930200626,47901.93435197442,0.4943063066479109,0.5156358582348853,-35179.879542834846,0.5147792706333973,0.5042040625223428,0.4953247825445969,22457.82473369527,0.41607920859502345,0.24412719013627515
0.0,"","","val",109.0,"2022-08-07 02:15:32.526466",0.8057663125948407,0.5500690992164428,0.571791687365458,47508.037145659444,0.4948740059404043,0.5086442220200182,-34528.21492930252,0.5128983308042488,0.504972712565462,0.49486541297935094,21548.392712945602,0.4340320789801078,0.2692109334708613
1.0,0.7899383902549744,8.637664527844134e-05,"train",120.0,"2022-08-07 02:15:38.545824","","","","","","","","","","","","",""
1.0,0.707811713218689,8.86758489418841e-05,"train",140.0,"2022-08-07 02:15:47.026375","","","","","","","","","","","","",""
1.0,0.7936801910400391,9.132648763467209e-05,"train",160.0,"2022-08-07 02:15:55.310016","","","","","","","","","","","","",""
1.0,0.6991559267044067,9.43275821666048e-05,"train",180.0,"2022-08-07 02:16:03.705652","","","","","","","","","","","","",""
1.0,0.8241496086120605,9.7678023883241e-05,"train",200.0,"2022-08-07 02:16:11.932877","","","","","","","","","","","","",""
1.0,"","","train",218.0,"2022-08-07 02:16:23.787255",0.8418426103646833,0.6859997723191277,0.7105009251349058,36752.13930644326,0.6592150318031255,0.6404910817697476,-25828.28654381664,0.4894433781190019,0.600392012653628,0.6093286156567903,14904.433781190019,0.3286082474226804,0.827384815055159
1.0,"","","val",218.0,"2022-08-07 02:16:25.612771",0.8376327769347496,0.7087762646130726,0.7499668819340959,35604.24772898026,0.6666004718743055,0.6478616924476797,-25203.144453073928,0.48710166919575115,0.5913023438861502,0.5862831858407085,14802.041177167592,0.3301395404787682,0.8256833419288293
2.0,0.9598109126091003,0.00010137657507545495,"train",220.0,"2022-08-07 02:16:27.839901","","","","","","","","","","","","",""
2.0,0.7140825986862183,0.0001054218694366677,"train",240.0,"2022-08-07 02:16:36.213622","","","","","","","","","","","","",""
2.0,0.9215588569641113,0.00010981241256758202,"train",260.0,"2022-08-07 02:16:44.525625","","","","","","","","","","","","",""
2.0,0.8620516061782837,0.0001145465825282395,"train",280.0,"2022-08-07 02:16:52.902646","","","","","","","","","","","","",""
2.0,0.8713457584381104,0.00011962263043719182,"train",300.0,"2022-08-07 02:17:01.130594","","","","","","","","","","","","",""
2.0,0.7385256886482239,0.00012503868111756692,"train",320.0,"2022-08-07 02:17:09.591461","","","","","","","","","","","","",""
2.0,"","","train",327.0,"2022-08-07 02:17:17.139503",0.8560460652591171,0.7019405567661616,0.7276110913157541,44360.410508882305,0.582952841171792,0.5730831596015752,-29207.054185341913,0.5017274472168906,0.6211178145055516,0.6212301341589261,14053.69786180152,0.36836286822724884,0.8195976638546398
2.0,"","","val",327.0,"2022-08-07 02:17:18.999484",0.8573596358118362,0.7332810274683281,0.7538830932273561,43879.947052906224,0.5933167016806722,0.5759781619654231,-29181.99636936572,0.48710166919575115,0.606726978476412,0.600534660766962,14484.045685825211,0.342556080283353,0.815368746776689
3.0,0.8690617680549622,0.0001307927337897911,"train",340.0,"2022-08-07 02:17:25.867586","","","","","","","","","","","","",""
3.0,0.7580095529556274,0.00013688266281070916,"train",360.0,"2022-08-07 02:17:34.376789","","","","","","","","","","","","",""
3.0,0.7141254544258118,0.00014330621845883365,"train",380.0,"2022-08-07 02:17:42.949613","","","","","","","","","","","","",""
3.0,0.7106995582580566,0.00015006102776542922,"train",400.0,"2022-08-07 02:17:51.305199","","","","","","","","","","","","",""
3.0,0.8141734600067139,0.0001571445953911267,"train",420.0,"2022-08-07 02:17:59.780172","","","","","","","","","","","","",""
