"epoch","loss","lr","part","step","time","murmur_accuracy","murmur_auprc","murmur_auroc","murmur_cost","murmur_f_measure","murmur_weighted_accuracy","neg_weighted_cost","outcome_accuracy","outcome_auprc","outcome_auroc","outcome_cost","outcome_f_measure","outcome_weighted_accuracy"
0.0,0.7840991616249084,8.017732001641947e-05,"train",20.0,"2022-08-11 11:35:49.237192","","","","","","","","","","","","",""
0.0,0.7263938188552856,8.070921456070253e-05,"train",40.0,"2022-08-11 11:35:53.691035","","","","","","","","","","","","",""
0.0,0.7610688805580139,8.159548714212097e-05,"train",60.0,"2022-08-11 11:35:58.289625","","","","","","","","","","","","",""
0.0,0.7250447869300842,8.283581035678261e-05,"train",80.0,"2022-08-11 11:36:02.932353","","","","","","","","","","","","",""
0.0,0.7511376142501831,8.442972600857619e-05,"train",100.0,"2022-08-11 11:36:07.671792","","","","","","","","","","","","",""
0.0,"","","train",109.0,"2022-08-11 11:36:15.965293",0.835700575815739,0.5804081843143483,0.6540848677121497,50035.0,0.45524884985361774,0.5042853833680797,-31345.473536856407,0.5193857965451055,0.5791608216330029,0.5872625681851691,12655.947073712816,0.43612612949047236,0.7866320571057754
0.0,"","","val",109.0,"2022-08-11 11:36:18.371581",0.8330804248861912,0.5871245740709475,0.6664017221394272,50035.0,0.4544701986754967,0.49954504094631486,-31159.25186729726,0.5295902883156297,0.6055837111448716,0.6059089233038346,12283.503734594518,0.45270473006279605,0.7947395564724085
1.0,0.7253275513648987,8.637664527844134e-05,"train",120.0,"2022-08-11 11:36:22.421276","","","","","","","","","","","","",""
1.0,0.707329273223877,8.86758489418841e-05,"train",140.0,"2022-08-11 11:36:26.981287","","","","","","","","","","","","",""
1.0,0.7696099281311035,9.132648763467209e-05,"train",160.0,"2022-08-11 11:36:31.711544","","","","","","","","","","","","",""
1.0,0.6796010136604309,9.43275821666048e-05,"train",180.0,"2022-08-11 11:36:36.292761","","","","","","","","","","","","",""
1.0,0.811832845211029,9.7678023883241e-05,"train",200.0,"2022-08-11 11:36:40.959605","","","","","","","","","","","","",""
1.0,"","","train",218.0,"2022-08-11 11:36:51.324402",0.835700575815739,0.6416201312369442,0.685771006572536,50035.0,0.45524884985361774,0.5042853833680797,-32617.834849696534,0.5950095969289827,0.617824292014757,0.6263110717971402,15200.669699393067,0.5888832160715618,0.5209604153147307
1.0,"","","val",218.0,"2022-08-11 11:36:53.781079",0.8330804248861912,0.6365084435189197,0.6937820831263455,50035.0,0.4544701986754967,0.49954504094631486,-32614.049185874617,0.582701062215478,0.6153368153984273,0.6121589233038354,15193.098371749235,0.5767719063888818,0.5136668385765859
2.0,0.6892620921134949,0.00010137657507545495,"train",220.0,"2022-08-11 11:36:55.612990","","","","","","","","","","","","",""
2.0,0.8141772747039795,0.0001054218694366677,"train",240.0,"2022-08-11 11:37:00.199032","","","","","","","","","","","","",""
2.0,0.7941015958786011,0.00010981241256758202,"train",260.0,"2022-08-11 11:37:04.907313","","","","","","","","","","","","",""
2.0,0.8000175356864929,0.0001145465825282395,"train",280.0,"2022-08-11 11:37:09.458399","","","","","","","","","","","","",""
2.0,0.7347936034202576,0.00011962263043719182,"train",300.0,"2022-08-11 11:37:14.087916","","","","","","","","","","","","",""
2.0,0.7307707071304321,0.00012503868111756692,"train",320.0,"2022-08-11 11:37:18.720871","","","","","","","","","","","","",""
2.0,"","","train",327.0,"2022-08-11 11:37:26.021799",0.836852207293666,0.6940824597510258,0.7223935236263583,49757.324498836395,0.4624951875204212,0.5077600185313875,-30926.354055602416,0.527831094049904,0.62805942019334,0.6277941913607552,12095.383612368434,0.47142147314075766,0.7562621674237509
2.0,"","","val",327.0,"2022-08-11 11:37:28.463674",0.8330804248861912,0.6956826843391928,0.7099850968703436,50035.0,0.4544701986754967,0.49954504094631486,-31070.040316768318,0.5204855842185129,0.6057870682132128,0.5974926253687314,12105.080633536634,0.46686123911930366,0.7462609592573491
3.0,0.6896502375602722,0.0001307927337897911,"train",340.0,"2022-08-11 11:37:32.745185","","","","","","","","","","","","",""
3.0,0.7733299136161804,0.00013688266281070916,"train",360.0,"2022-08-11 11:37:37.392728","","","","","","","","","","","","",""
3.0,0.8140201568603516,0.00014330621845883365,"train",380.0,"2022-08-11 11:37:41.872152","","","","","","","","","","","","",""
