"epoch","loss","lr","part","step","time","murmur_accuracy","murmur_auprc","murmur_auroc","murmur_cost","murmur_f_measure","murmur_weighted_accuracy","neg_weighted_cost","outcome_accuracy","outcome_auprc","outcome_auroc","outcome_cost","outcome_f_measure","outcome_weighted_accuracy"
8.0,"","","val",963.0,"2022-08-11 10:35:39.476184",0.864696734059098,0.873018557418652,0.8780049566294916,22260.836901669572,0.7846642415843871,0.8316086547507056,-17621.957327373188,0.5132192846034215,0.6943862120709743,0.6820895522388057,12983.077753076806,0.41087742407610683,0.8138666666666666
9.0,0.813758373260498,0.0004889603757371954,"train",980.0,"2022-08-11 10:35:44.983672","","","","","","","","","","","","",""
9.0,0.6506405472755432,0.0005044567900269138,"train",1000.0,"2022-08-11 10:35:49.787954","","","","","","","","","","","","",""
9.0,0.889032244682312,0.0005201585099873652,"train",1020.0,"2022-08-11 10:35:54.403429","","","","","","","","","","","","",""
9.0,0.7446050643920898,0.000536059516212294,"train",1040.0,"2022-08-11 10:35:59.187114","","","","","","","","","","","","",""
9.0,0.7840383648872375,0.0005521537128971269,"train",1060.0,"2022-08-11 10:36:03.829359","","","","","","","","","","","","",""
9.0,"","","train",1070.0,"2022-08-11 10:36:16.102744",0.9269155206286837,0.88620928443674,0.8936381669917499,24666.266197833673,0.8536010124252186,0.831140875388663,-17963.553006962684,0.6656188605108055,0.7383470908161504,0.7395699959957092,11260.839816091693,0.6654072677145076,0.6938340657877214
9.0,"","","val",1070.0,"2022-08-11 10:36:19.595730",0.9175738724727839,0.8764739037146552,0.8762258806868466,24568.300388837986,0.8411479818955592,0.825964252116651,-18168.302671262434,0.6003110419906688,0.6914268983673071,0.6810234541577825,11768.304953686878,0.5990542347138077,0.656
10.0,0.6778203248977661,0.0005684349301758598,"train",1080.0,"2022-08-11 10:36:23.464599","","","","","","","","","","","","",""
10.0,0.7273839712142944,0.0005848969264863337,"train",1100.0,"2022-08-11 10:36:28.276199","","","","","","","","","","","","",""
10.0,0.5924678444862366,0.0006015333909629988,"train",1120.0,"2022-08-11 10:36:32.865964","","","","","","","","","","","","",""
10.0,0.7192556858062744,0.0006183379458562462,"train",1140.0,"2022-08-11 10:36:37.618418","","","","","","","","","","","","",""
10.0,0.745258092880249,0.0006353041489773796,"train",1160.0,"2022-08-11 10:36:42.345961","","","","","","","","","","","","",""
10.0,"","","train",1177.0,"2022-08-11 10:36:56.119011",0.9037328094302554,0.858581941185953,0.8710795490966354,34077.838816798285,0.7598247387933941,0.7079646017699115,-25180.1524399307,0.6593320235756385,0.7338213453415008,0.7343412446918427,16282.466063063115,0.636487330026239,0.5004661073378612
10.0,"","","val",1177.0,"2022-08-11 10:36:59.514959",0.9144634525660964,0.8560108435962828,0.8627456186935738,31367.687357633906,0.7982658794672143,0.7412982126058325,-23628.951963634943,0.6314152410575428,0.6856850108761805,0.6708373715836398,15890.216569635984,0.6119532584864774,0.496
11.0,0.7032433152198792,0.0006524254961682904,"train",1180.0,"2022-08-11 10:37:01.821971","","","","","","","","","","","","",""
11.0,0.7349826097488403,0.0006696954237948906,"train",1200.0,"2022-08-11 10:37:06.638409","","","","","","","","","","","","",""
11.0,0.723858118057251,0.0006871073112633432,"train",1220.0,"2022-08-11 10:37:11.295668","","","","","","","","","","","","",""
11.0,0.6178823709487915,0.0007046544835581344,"train",1240.0,"2022-08-11 10:37:16.014538","","","","","","","","","","","","",""
11.0,0.8035557270050049,0.0007223302138010012,"train",1260.0,"2022-08-11 10:37:20.759568","","","","","","","","","","","","",""
11.0,0.6734986305236816,0.0007401277258297497,"train",1280.0,"2022-08-11 10:37:25.414039","","","","","","","","","","","","",""
11.0,"","","train",1284.0,"2022-08-11 10:37:36.084276",0.9084479371316306,0.8487155396327207,0.8473330631942315,32970.74921422101,0.7756615786333624,0.7223152355895719,-21592.339419022723,0.6385068762278978,0.7435232240144074,0.7444809684946351,10213.929623824433,0.6285341138125531,0.7602876548142229
11.0,"","","val",1284.0,"2022-08-11 10:37:39.408943",0.9144634525660964,0.835604583887656,0.8326517967781911,31022.656237234485,0.800482925535816,0.7450611476952023,-21034.9944349195,0.5629860031104199,0.6955957482997329,0.6833107191316143,11047.332632604513,0.5385383544675579,0.7370666666666666
12.0,0.7912428975105286,0.0007580401967959586,"train",1300.0,"2022-08-11 10:37:44.832833","","","","","","","","","","","","",""
