"epoch","loss","lr","part","step","time","murmur_accuracy","murmur_auprc","murmur_auroc","murmur_cost","murmur_f_measure","murmur_weighted_accuracy","neg_weighted_cost","outcome_accuracy","outcome_auprc","outcome_auroc","outcome_cost","outcome_f_measure","outcome_weighted_accuracy"
0.0,3.7459421157836914,8.017732001641947e-05,"train",20.0,"2022-08-12 23:35:20.681880","","","","","","","","","","","","",""
0.0,2.902994155883789,8.070921456070253e-05,"train",40.0,"2022-08-12 23:35:33.940748","","","","","","","","","","","","",""
0.0,2.916478395462036,8.159548714212097e-05,"train",60.0,"2022-08-12 23:35:47.426531","","","","","","","","","","","","",""
0.0,3.026751756668091,8.283581035678261e-05,"train",80.0,"2022-08-12 23:35:58.794444","","","","","","","","","","","","",""
0.0,3.082789421081543,8.442972600857619e-05,"train",100.0,"2022-08-12 23:36:07.800947","","","","","","","","","","","","",""
0.0,"","","train",109.0,"2022-08-12 23:36:23.343462",0.835700575815739,0.5424809857299435,0.6054852343317364,50035.0,0.45524884985361774,0.5042853833680797,-37271.08445297505,0.510556621880998,0.5790374189889473,0.5884900486510396,24507.168905950097,0.33799237611181704,0.17261518494484102
0.0,"","","val",109.0,"2022-08-12 23:36:26.786645",0.8330804248861912,0.5550599902893636,0.6330269912237125,50035.0,0.4544701986754967,0.49954504094631486,-37174.60546282246,0.5144157814871017,0.6177491852808191,0.6174686578171086,24314.210925644915,0.3396793587174349,0.17483238782877772
1.0,2.616767644882202,8.637664527844134e-05,"train",120.0,"2022-08-12 23:36:37.853833","","","","","","","","","","","","",""
1.0,2.8687214851379395,8.86758489418841e-05,"train",140.0,"2022-08-12 23:36:47.880590","","","","","","","","","","","","",""
1.0,3.490957021713257,9.132648763467209e-05,"train",160.0,"2022-08-12 23:36:58.398027","","","","","","","","","","","","",""
1.0,2.881748914718628,9.43275821666048e-05,"train",180.0,"2022-08-12 23:37:08.859696","","","","","","","","","","","","",""
1.0,3.0142786502838135,9.7678023883241e-05,"train",200.0,"2022-08-12 23:37:20.219782","","","","","","","","","","","","",""
1.0,"","","train",218.0,"2022-08-12 23:37:43.022750",0.835700575815739,0.5696596605847943,0.6456000819957172,50035.0,0.45524884985361774,0.5042853833680797,-37271.08445297505,0.510556621880998,0.5760728557050109,0.5825246940881605,24507.168905950097,0.33799237611181704,0.17261518494484102
1.0,"","","val",218.0,"2022-08-12 23:37:46.084149",0.8330804248861912,0.5816687476780542,0.6666997847325713,50035.0,0.4544701986754967,0.49954504094631486,-37174.60546282246,0.5144157814871017,0.6167534239172642,0.6246128318584075,24314.210925644915,0.3396793587174349,0.17483238782877772
2.0,2.700073003768921,0.00010137657507545495,"train",220.0,"2022-08-12 23:37:48.885672","","","","","","","","","","","","",""
2.0,2.659738063812256,0.0001054218694366677,"train",240.0,"2022-08-12 23:37:57.738663","","","","","","","","","","","","",""
2.0,3.166348934173584,0.00010981241256758202,"train",260.0,"2022-08-12 23:38:07.054057","","","","","","","","","","","","",""
2.0,3.29555606842041,0.0001145465825282395,"train",280.0,"2022-08-12 23:38:17.136125","","","","","","","","","","","","",""
2.0,2.94711971282959,0.00011962263043719182,"train",300.0,"2022-08-12 23:38:28.115103","","","","","","","","","","","","",""
2.0,2.539750814437866,0.00012503868111756692,"train",320.0,"2022-08-12 23:38:37.889050","","","","","","","","","","","","",""
2.0,"","","train",327.0,"2022-08-12 23:38:50.010026",0.835700575815739,0.6007203097428936,0.6752186194668996,50035.0,0.45524884985361774,0.5042853833680797,-33011.35502986284,0.5619961612284069,0.5795929908711218,0.5901235441545024,15987.710059725672,0.5545860120492201,0.4828033744321869
2.0,"","","val",327.0,"2022-08-12 23:38:53.146935",0.8330804248861912,0.5926359442002067,0.6719655572114582,50035.0,0.4544701986754967,0.49954504094631486,-33043.1586694879,0.5705614567526556,0.6072700729376955,0.6124953908554571,16051.317338975805,0.5604398971436383,0.4785972150593089
3.0,2.778202772140503,0.0001307927337897911,"train",340.0,"2022-08-12 23:39:01.622569","","","","","","","","","","","","",""
3.0,3.031714916229248,0.00013688266281070916,"train",360.0,"2022-08-12 23:39:11.700831","","","","","","","","","","","","",""
3.0,2.9089856147766113,0.00014330621845883365,"train",380.0,"2022-08-12 23:39:21.792455","","","","","","","","","","","","",""
3.0,3.281519889831543,0.00015006102776542922,"train",400.0,"2022-08-12 23:39:32.436989","","","","","","","","","","","","",""
3.0,2.6299307346343994,0.0001571445953911267,"train",420.0,"2022-08-12 23:39:42.874349","","","","","","","","","","","","",""
3.0,"","","train",436.0,"2022-08-12 23:40:00.140020",0.835700575815739,0.5929526241184621,0.6823001408093967,50035.0,0.45524884985361774,0.5042853833680797,-33246.04627210323,0.563531669865643,0.5858135278875891,0.5953967271118974,16457.092544206458,0.5526656919172674,0.4661907852044127
3.0,"","","val",436.0,"2022-08-12 23:40:03.222617",0.8330804248861912,0.587512291274972,0.649138930286471,50035.0,0.4544701986754967,0.49954504094631486,-33339.23596232979,0.5523520485584219,0.6120443972020357,0.6090431415929206,16643.471924659578,0.5399972078737959,0.4517792676637442
4.0,3.2803282737731934,0.0001645543045477435,"train",440.0,"2022-08-12 23:40:06.954153","","","","","","","","","","","","",""
4.0,2.8211193084716797,0.00017228741796496898,"train",460.0,"2022-08-12 23:40:17.878839","","","","","","","","","","","","",""
4.0,2.6268715858459473,0.00018034107890155617,"train",480.0,"2022-08-12 23:40:27.926541","","","","","","","","","","","","",""
4.0,2.7637901306152344,0.00018871231220065265,"train",500.0,"2022-08-12 23:40:39.031017","","","","","","","","","","","","",""
4.0,3.365509033203125,0.00019739802538887036,"train",520.0,"2022-08-12 23:40:48.791730","","","","","","","","","","","","",""
4.0,3.356837272644043,0.00020639500981869865,"train",540.0,"2022-08-12 23:40:59.765976","","","","","","","","","","","","",""
4.0,"","","train",545.0,"2022-08-12 23:41:11.320088",0.8395393474088292,0.6279360645938985,0.6838136808348955,49016.03601206415,0.48118448637316563,0.516794069955988,-35046.84028801261,0.5612284069097888,0.6041165005369922,0.6052736252395695,21077.644563961065,0.48323906724210375,0.3065541855937703
4.0,"","","val",545.0,"2022-08-12 23:41:14.495992",0.8406676783004552,0.6332762465511883,0.6650190428878952,48231.36227033672,0.4998373631139542,0.5222929936305732,-34525.62822033916,0.5523520485584219,0.5778387818883363,0.566150442477876,20819.894170341602,0.47849518613004555,0.3073749355337803
5.0,2.583763837814331,0.00021569994185383187,"train",560.0,"2022-08-12 23:41:24.256573","","","","","","","","","","","","",""
5.0,2.606083869934082,0.0002253093840969755,"train",580.0,"2022-08-12 23:41:35.761797","","","","","","","","","","","","",""
5.0,3.0877039432525635,0.0002352197866596793,"train",600.0,"2022-08-12 23:41:46.375971","","","","","","","","","","","","",""
5.0,2.9449710845947266,0.0002454274884737236,"train",620.0,"2022-08-12 23:41:56.054086","","","","","","","","","","","","",""
5.0,2.0559005737304688,0.00025592871864358094,"train",640.0,"2022-08-12 23:42:05.069683","","","","","","","","","","","","",""
