"epoch","loss","lr","part","step","time","murmur_accuracy","murmur_auprc","murmur_auroc","murmur_cost","murmur_f_measure","murmur_weighted_accuracy","neg_weighted_cost","outcome_accuracy","outcome_auprc","outcome_auroc","outcome_cost","outcome_f_measure","outcome_weighted_accuracy"
0.0,1.0885416269302368,8.018401264382876e-05,"train",20.0,"2022-08-06 10:37:35.390097","","","","","","","","","","","","",""
0.0,0.8644958138465881,8.073598003228793e-05,"train",40.0,"2022-08-06 10:37:40.905547","","","","","","","","","","","","",""
0.0,0.9598577618598938,8.165569056333864e-05,"train",60.0,"2022-08-06 10:37:46.525307","","","","","","","","","","","","",""
0.0,0.8117595314979553,8.294279165705167e-05,"train",80.0,"2022-08-06 10:37:51.896321","","","","","","","","","","","","",""
0.0,0.8449558615684509,8.45967898907697e-05,"train",100.0,"2022-08-06 10:37:57.264349","","","","","","","","","","","","",""
0.0,"","","train",107.0,"2022-08-06 10:38:09.303726",0.8392927308447937,0.5331247570563223,0.5870420226550539,50035.0,0.45631275368511004,0.5108825639799092,-37225.56974459725,0.51237721021611,0.5467691906563347,0.5445486644947917,24416.1394891945,0.3387892959210185,0.17365827673458517
0.0,"","","val",107.0,"2022-08-06 10:38:12.503708",0.8367029548989113,0.5504536541197939,0.6207293326252434,50035.0,0.4555461473327688,0.5061147695202258,-37010.1166407465,0.52099533437014,0.5505058229615953,0.5625702655553402,23985.233281493,0.3425357873210634,0.17866666666666667
1.0,0.8600518703460693,8.661705118826846e-05,"train",120.0,"2022-08-06 10:38:17.367204","","","","","","","","","","","","",""
1.0,0.854978084564209,8.900280106283426e-05,"train",140.0,"2022-08-06 10:38:23.129376","","","","","","","","","","","","",""
1.0,0.8533397912979126,9.175312491417121e-05,"train",160.0,"2022-08-06 10:38:28.741938","","","","","","","","","","","","",""
1.0,0.8491629362106323,9.486696837902268e-05,"train",180.0,"2022-08-06 10:38:34.345241","","","","","","","","","","","","",""
1.0,0.9839735627174377,9.834313773537072e-05,"train",200.0,"2022-08-06 10:38:39.919660","","","","","","","","","","","","",""
1.0,"","","train",214.0,"2022-08-06 10:38:54.023899",0.8392927308447937,0.541274006213404,0.6017007888977403,50035.0,0.45631275368511004,0.5108825639799092,-32409.75709823666,0.48840864440078585,0.5413823854796753,0.5435182392984097,14784.514196473321,0.3321615490287129,0.82447729391397
1.0,"","","val",214.0,"2022-08-06 10:38:57.222355",0.8367029548989113,0.559904229267109,0.6357939458311204,50035.0,0.4555461473327688,0.5061147695202258,-32381.020032308043,0.4758942457231726,0.5435010371614354,0.5404923434774183,14727.040064616085,0.325019546277174,0.8138666666666666
2.0,0.9301037192344666,0.00010218030036006245,"train",220.0,"2022-08-06 10:39:00.216940","","","","","","","","","","","","",""
2.0,0.8989709615707397,0.0001063769852396822,"train",240.0,"2022-08-06 10:39:05.920525","","","","","","","","","","","","",""
2.0,0.815966010093689,0.00011093158353447973,"train",260.0,"2022-08-06 10:39:11.450539","","","","","","","","","","","","",""
2.0,0.8102975487709045,0.00011584234919513495,"train",280.0,"2022-08-06 10:39:16.972898","","","","","","","","","","","","",""
2.0,0.8442232012748718,0.00012110739963212217,"train",300.0,"2022-08-06 10:39:22.411749","","","","","","","","","","","","",""
2.0,0.8281972408294678,0.000126724716437418,"train",320.0,"2022-08-06 10:39:27.995948","","","","","","","","","","","","",""
2.0,"","","train",321.0,"2022-08-06 10:39:39.193967",0.8392927308447937,0.5657579441545701,0.6377617831011968,50035.0,0.45631275368511004,0.5108825639799092,-37225.56974459725,0.51237721021611,0.5720969980572135,0.5815730622444801,24416.1394891945,0.3387892959210185,0.17365827673458517
2.0,"","","val",321.0,"2022-08-06 10:39:42.468945",0.8367029548989113,0.5840049900255244,0.666861391396707,50035.0,0.4555461473327688,0.5061147695202258,-37010.1166407465,0.52099533437014,0.5946844265176999,0.6076468307811587,23985.233281493,0.3425357873210634,0.17866666666666667
3.0,0.8309114575386047,0.00013269214615828058,"train",340.0,"2022-08-06 10:39:49.054110","","","","","","","","","","","","",""
3.0,0.7907980680465698,0.000139007401122793,"train",360.0,"2022-08-06 10:39:54.558544","","","","","","","","","","","","",""
3.0,0.8612272143363953,0.000145668060316867,"train",380.0,"2022-08-06 10:39:59.958437","","","","","","","","","","","","",""
3.0,0.8329253196716309,0.0001526715703123612,"train",400.0,"2022-08-06 10:40:05.309112","","","","","","","","","","","","",""
3.0,0.8537458181381226,0.00016001524624596189,"train",420.0,"2022-08-06 10:40:10.635909","","","","","","","","","","","","",""
3.0,"","","train",428.0,"2022-08-06 10:40:23.210175",0.8392927308447937,0.5856888338879609,0.659386360722689,50035.0,0.45631275368511004,0.5108825639799092,-37225.56974459725,0.51237721021611,0.5712371446289991,0.5808942484044635,24416.1394891945,0.3387892959210185,0.17365827673458517
3.0,"","","val",428.0,"2022-08-06 10:40:26.349556",0.8367029548989113,0.5911888899970289,0.6743405912550902,50035.0,0.4555461473327688,0.5061147695202258,-37010.1166407465,0.52099533437014,0.6018499145085953,0.6149932157394846,23985.233281493,0.3425357873210634,0.17866666666666667
4.0,0.8293567299842834,0.00016769627284845298,"train",440.0,"2022-08-06 10:40:30.917566","","","","","","","","","","","","",""
4.0,0.836513340473175,0.00017571170552397502,"train",460.0,"2022-08-06 10:40:36.573915","","","","","","","","","","","","",""
4.0,0.8158490061759949,0.00018405847147886546,"train",480.0,"2022-08-06 10:40:42.041101","","","","","","","","","","","","",""
4.0,0.8097932934761047,0.00019273337089964352,"train",500.0,"2022-08-06 10:40:47.475555","","","","","","","","","","","","",""
4.0,0.8172079920768738,0.00020173307817968923,"train",520.0,"2022-08-06 10:40:53.077659","","","","","","","","","","","","",""
4.0,"","","train",535.0,"2022-08-06 10:41:07.207822",0.8392927308447937,0.6378681870612238,0.6823576275377056,50035.0,0.45631275368511004,0.5108825639799092,-37140.19169286809,0.5155206286836935,0.598370051710279,0.602379617911541,24245.383385736182,0.3480087472794611,0.18058330003995204
4.0,"","","val",535.0,"2022-08-06 10:41:10.396362",0.8367029548989113,0.6472466814284754,0.6814126394052048,50035.0,0.4555461473327688,0.5061147695202258,-36886.90144732999,0.5272161741835147,0.6268882737363861,0.621089358402791,23738.802894659984,0.3567630179539831,0.18933333333333333
5.0,0.7837035655975342,0.0002110541431941484,"train",540.0,"2022-08-06 10:41:13.199702","","","","","","","","","","","","",""
5.0,0.819025456905365,0.00022069299262256962,"train",560.0,"2022-08-06 10:41:18.496842","","","","","","","","","","","","",""
5.0,0.8458837270736694,0.00023064593131877213,"train",580.0,"2022-08-06 10:41:23.790127","","","","","","","","","","","","",""
5.0,0.9377904534339905,0.00024090914372741526,"train",600.0,"2022-08-06 10:41:29.130860","","","","","","","","","","","","",""
5.0,0.842163622379303,0.0002514786953467297,"train",620.0,"2022-08-06 10:41:34.460976","","","","","","","","","","","","",""
5.0,0.8206305503845215,0.00026235053423684504,"train",640.0,"2022-08-06 10:41:39.772538","","","","","","","","","","","","",""
5.0,"","","train",642.0,"2022-08-06 10:41:50.695697",0.8392927308447937,0.6616465334630188,0.7038920634048511,50035.0,0.45631275368511004,0.5108825639799092,-32690.86757074927,0.5827111984282908,0.6196550322544615,0.6196485863863986,15346.73514149854,0.5764677012334319,0.5101877746703956
5.0,"","","val",642.0,"2022-08-06 10:41:53.926917",0.8367029548989113,0.676584782686197,0.690546999468933,50035.0,0.4555461473327688,0.5061147695202258,-32691.964288070845,0.5816485225505443,0.6314079790203605,0.6270013568521032,15348.928576141692,0.5729051693272591,0.5002666666666666
6.0,0.8310835361480713,0.00027352049257314197,"train",660.0,"2022-08-06 10:42:00.321917","","","","","","","","","","","","",""
6.0,0.7738834023475647,0.00028498428824402723,"train",680.0,"2022-08-06 10:42:05.751328","","","","","","","","","","","","",""
6.0,0.8179070949554443,0.0002967375264925215,"train",700.0,"2022-08-06 10:42:11.094902","","","","","","","","","","","","",""
6.0,0.8319342136383057,0.00030877570160103385,"train",720.0,"2022-08-06 10:42:16.437570","","","","","","","","","","","","",""
6.0,0.7847853302955627,0.00032109419861867214,"train",740.0,"2022-08-06 10:42:21.904797","","","","","","","","","","","","",""
6.0,"","","train",749.0,"2022-08-06 10:42:34.749335",0.8400785854616896,0.6768470301636442,0.7116070529197915,49841.30122417031,0.4613739808608011,0.5132743362831859,-36872.024538870064,0.5241650294695481,0.6191536253149421,0.6197982838399672,23902.747853569814,0.36704297070504993,0.1952323878013051
6.0,"","","val",749.0,"2022-08-06 10:42:37.977252",0.838258164852255,0.6827565020530604,0.6982740308019113,49657.67283669664,0.4653661656539814,0.510818438381938,-36328.195509233046,0.5458786936236392,0.6372897185922971,0.632060476836596,22998.718181769447,0.39761556428223094,0.22133333333333333
7.0,0.79362952709198,0.0003336882951304272,"train",760.0,"2022-08-06 10:42:42.418441","","","","","","","","","","","","",""
7.0,0.7787529826164246,0.0003465531630675576,"train",780.0,"2022-08-06 10:42:47.802197","","","","","","","","","","","","",""
7.0,0.8537087440490723,0.0003596838705584766,"train",800.0,"2022-08-06 10:42:53.142368","","","","","","","","","","","","",""
7.0,0.7206617593765259,0.0003730753838194333,"train",820.0,"2022-08-06 10:42:58.714355","","","","","","","","","","","","",""
7.0,0.850856602191925,0.00038672256908426055,"train",840.0,"2022-08-06 10:43:04.459921","","","","","","","","","","","","",""
7.0,"","","train",856.0,"2022-08-06 10:43:19.490539",0.8451866404715128,0.714561166090487,0.7509449145169989,34170.858791821374,0.6820460818036995,0.6713704855297775,-22780.270823131796,0.5854616895874263,0.6573401172648068,0.6558101768314686,11389.682854442215,0.5759070973595272,0.6970302303901984
7.0,"","","val",856.0,"2022-08-06 10:43:23.279025",0.8413685847589425,0.7315395143383283,0.7396087803150997,32771.48400019333,0.690410105358559,0.6820319849482597,-22186.692196637436,0.5536547433903577,0.6511571543427616,0.6427505330490401,11601.90039308154,0.5416644934717224,0.6805333333333333
8.0,0.8092878460884094,0.00040062019457245534,"train",860.0,"2022-08-06 10:43:25.989784","","","","","","","","","","","","",""
8.0,0.7716010212898254,0.00041476293249483216,"train",880.0,"2022-08-06 10:43:31.466974","","","","","","","","","","","","",""
8.0,0.7840907573699951,0.0004291453610959831,"train",900.0,"2022-08-06 10:43:36.888740","","","","","","","","","","","","",""
8.0,0.8556205630302429,0.0004437619667327585,"train",920.0,"2022-08-06 10:43:42.291934","","","","","","","","","","","","",""
8.0,0.7988171577453613,0.0004586071459879771,"train",940.0,"2022-08-06 10:43:47.725719","","","","","","","","","","","","",""
8.0,0.7884430289268494,0.0004736752078185497,"train",960.0,"2022-08-06 10:43:53.264018","","","","","","","","","","","","",""
8.0,"","","train",963.0,"2022-08-06 10:44:04.708352",0.8833005893909627,0.7974500253746094,0.8184413431865418,37677.102575425066,0.6977735607793557,0.6591724467830663,-25637.619910663358,0.63811394891945,0.6872461009718599,0.691175234695947,13598.137245901646,0.6354390488468701,0.5907577573578373
8.0,"","","val",963.0,"2022-08-06 10:44:08.155628",0.880248833592535,0.797935023467812,0.7970702779252967,38654.887546855476,0.6854707044526183,0.6453433678269049,-26027.65441390536,0.6127527216174183,0.6671880651075331,0.6583930994378755,13400.421280955241,0.6109308818919451,0.5834666666666667
9.0,0.6241722106933594,0.0004889603757371954,"train",980.0,"2022-08-06 10:44:14.283489","","","","","","","","","","","","",""
9.0,0.8140126466751099,0.0005044567900269138,"train",1000.0,"2022-08-06 10:44:19.737272","","","","","","","","","","","","",""
9.0,0.7558457851409912,0.0005201585099873652,"train",1020.0,"2022-08-06 10:44:25.227609","","","","","","","","","","","","",""
9.0,0.9543760418891907,0.000536059516212294,"train",1040.0,"2022-08-06 10:44:30.627349","","","","","","","","","","","","",""
9.0,0.8416833877563477,0.0005521537128971269,"train",1060.0,"2022-08-06 10:44:35.943568","","","","","","","","","","","","",""
9.0,"","","train",1070.0,"2022-08-06 10:44:49.025122",0.906090373280943,0.8491863654783566,0.8638172715035259,25789.957541234737,0.8161607918697344,0.8031571394403253,-19209.947670788402,0.6055009823182711,0.6781261470788116,0.67919511278753,12629.937800342064,0.6054263565891473,0.624983353309362
9.0,"","","val",1070.0,"2022-08-06 10:44:52.306176",0.9097978227060654,0.8588427979189275,0.8730748805098264,25937.697379310062,0.8224501066422913,0.8024459078080903,-19551.916499306564,0.5707620528771384,0.6646364593602585,0.6525295599922463,13166.135619303066,0.5707610146862483,0.5861333333333333
