"epoch","loss","lr","part","step","time","murmur_accuracy","murmur_auprc","murmur_auroc","murmur_cost","murmur_f_measure","murmur_weighted_accuracy","neg_weighted_cost","outcome_accuracy","outcome_auprc","outcome_auroc","outcome_cost","outcome_f_measure","outcome_weighted_accuracy"
0.0,1.7215324640274048,8.017732001641947e-05,"train",20.0,"2022-08-05 17:07:44.453201","","","","","","","","","","","","",""
0.0,1.2138159275054932,8.070921456070253e-05,"train",40.0,"2022-08-05 17:07:49.698307","","","","","","","","","","","","",""
0.0,1.4638711214065552,8.159548714212097e-05,"train",60.0,"2022-08-05 17:07:55.286928","","","","","","","","","","","","",""
0.0,1.0676802396774292,8.283581035678261e-05,"train",80.0,"2022-08-05 17:08:00.598147","","","","","","","","","","","","",""
0.0,1.2690759897232056,8.442972600857619e-05,"train",100.0,"2022-08-05 17:08:05.922772","","","","","","","","","","","","",""
0.0,"","","train",109.0,"2022-08-05 17:08:15.634561",0.835700575815739,0.4538848392884343,0.39001814852815464,50035.0,0.45524884985361774,0.5042853833680797,-34079.513519369575,0.47370441458733203,0.46559752819054345,0.4494282765737877,18124.02703873915,0.46176396255222496,0.3797534068786502
0.0,"","","val",109.0,"2022-08-05 17:08:18.095653",0.8330804248861912,0.45543493500579457,0.38679417122040083,50035.0,0.4544701986754967,0.49954504094631486,-33491.414408060315,0.4977238239757208,0.49448675676420645,0.48786873156342203,16947.828816120626,0.4902110633564005,0.42496132026817945
1.0,0.6939679384231567,8.637664527844134e-05,"train",120.0,"2022-08-05 17:08:22.506940","","","","","","","","","","","","",""
1.0,1.7181752920150757,8.86758489418841e-05,"train",140.0,"2022-08-05 17:08:28.129097","","","","","","","","","","","","",""
1.0,0.9010875821113586,9.132648763467209e-05,"train",160.0,"2022-08-05 17:08:33.491030","","","","","","","","","","","","",""
1.0,1.051050066947937,9.43275821666048e-05,"train",180.0,"2022-08-05 17:08:38.895108","","","","","","","","","","","","",""
1.0,0.7186685800552368,9.7678023883241e-05,"train",200.0,"2022-08-05 17:08:44.295402","","","","","","","","","","","","",""
1.0,"","","train",218.0,"2022-08-05 17:08:56.040043",0.835700575815739,0.4449683327076201,0.3746876864758584,50035.0,0.45524884985361774,0.5042853833680797,-31494.971068791012,0.48023032629558543,0.46970497934187555,0.46515302963290495,12954.942137582022,0.4363288446368963,0.6757949383517197
1.0,"","","val",218.0,"2022-08-05 17:08:58.561427",0.8330804248861912,0.43773961426975566,0.34307004470938873,50035.0,0.4544701986754967,0.49954504094631486,-31596.17312427406,0.464339908952959,0.482575754516892,0.46535766961651925,13157.346248548121,0.4190497596303927,0.6632284682826199
2.0,1.0320556163787842,0.00010137657507545495,"train",220.0,"2022-08-05 17:09:00.469027","","","","","","","","","","","","",""
2.0,0.7839654088020325,0.0001054218694366677,"train",240.0,"2022-08-05 17:09:06.108142","","","","","","","","","","","","",""
2.0,0.7988218069076538,0.00010981241256758202,"train",260.0,"2022-08-05 17:09:11.662854","","","","","","","","","","","","",""
2.0,1.0513948202133179,0.0001145465825282395,"train",280.0,"2022-08-05 17:09:17.060125","","","","","","","","","","","","",""
2.0,1.1027674674987793,0.00011962263043719182,"train",300.0,"2022-08-05 17:09:22.419876","","","","","","","","","","","","",""
2.0,1.0809075832366943,0.00012503868111756692,"train",320.0,"2022-08-05 17:09:27.750983","","","","","","","","","","","","",""
2.0,"","","train",327.0,"2022-08-05 17:09:36.630071",0.835700575815739,0.4521402761634641,0.39187539441656394,50035.0,0.45524884985361774,0.5042853833680797,-37271.08445297505,0.510556621880998,0.47956737173834263,0.4758972431077699,24507.168905950097,0.33799237611181704,0.17261518494484102
2.0,"","","val",327.0,"2022-08-05 17:09:39.168268",0.8330804248861912,0.44712958139096204,0.3769705249213452,50035.0,0.4544701986754967,0.49954504094631486,-37174.60546282246,0.5144157814871017,0.4885234664768444,0.473700221238938,24314.210925644915,0.3396793587174349,0.17483238782877772
3.0,1.0567958354949951,0.0001307927337897911,"train",340.0,"2022-08-05 17:09:44.146706","","","","","","","","","","","","",""
3.0,0.7704858183860779,0.00013688266281070916,"train",360.0,"2022-08-05 17:09:49.567268","","","","","","","","","","","","",""
3.0,0.8626030087471008,0.00014330621845883365,"train",380.0,"2022-08-05 17:09:54.871075","","","","","","","","","","","","",""
3.0,0.8730586171150208,0.00015006102776542922,"train",400.0,"2022-08-05 17:10:00.349778","","","","","","","","","","","","",""
3.0,0.6290969848632812,0.0001571445953911267,"train",420.0,"2022-08-05 17:10:05.736732","","","","","","","","","","","","",""
3.0,"","","train",436.0,"2022-08-05 17:10:17.151620",0.835700575815739,0.49105919484560867,0.4183225007405373,50035.0,0.45524884985361774,0.5042853833680797,-37271.08445297505,0.510556621880998,0.5304051509699755,0.5321356332006474,24507.168905950097,0.33799237611181704,0.17261518494484102
3.0,"","","val",436.0,"2022-08-05 17:10:19.656642",0.8330804248861912,0.4667586923529822,0.3973753932770323,50035.0,0.4544701986754967,0.49954504094631486,-37174.60546282246,0.5144157814871017,0.571969584487035,0.5778945427728612,24314.210925644915,0.3396793587174349,0.17483238782877772
